X.1,X,file,dataset,genotype,plant,px_cm,base_x,base_y,tip_x,tip_y,L_x,L_y,R_x,R_y,M_x,M_y,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,number_seeds,see_weight_mg,lateral_shoots,left_angle,right_angle,paper_genotype,seeds_per_fruit,seed_weight_fruit
313,313,2.16_15_16_set5_rep1_fruit1.jpg,16,2.16,bg,300,460,195,30.5,184.5,51.5,349.5,50.5,43.5,246.5,176.5,-0.018117964,-0.026963758,1.127727710033824,1.5234745568420975,1.0370334004476902,0.9379168649962608,0.0103848148906864,0.5589921358418368,0.7398202372687935,516,60.7,4,39.457684326909245,36.28079094233088,NY_63,17.2,2.0233333333333334
314,314,2.16_15_16_set5_rep1_fruit2.jpg,16,2.16,bg,300,486,189,46.5,176.5,32.5,300.5,63.5,37.5,240.5,162.5,0.00285281,-0.053969262,1.0064226716758775,1.5097037682456984,0.8760175174363525,0.9330835030971047,0.024689746,0.5197987985136225,0.6436117235954715,516,60.7,4,29.43515207858067,39.35789165198049,NY_63,17.2,2.0233333333333334
315,315,2.16_15_16_set5_rep1_fruit3.jpg,16,2.16,bg,300,484,192,46.5,178.5,43.5,332.5,49.5,37.5,239.5,171.5,-0.052936896,-0.035189656,1.061532535959398,1.5050237837829954,0.9424592399872864,0.9315510546806848,0.010431298,0.5481218051948245,0.6958839501207323,516,60.7,4,37.323485898316626,37.271082005265725,NY_63,17.2,2.0233333333333334
316,316,2.16_15_16_set5_rep1_fruit4.jpg,16,2.16,bg,300,479,205,42.5,195.5,42.5,350.5,49.5,45.5,236.5,188.5,-0.087269141,-0.035196535,1.1404381807243589,1.4975680652250458,0.9565893829386098,0.9203127597623918,0.005106082,0.5477182718906717,0.7548100068992243,516,60.7,4,37.79714452192803,39.471833617052795,NY_63,17.2,2.0233333333333334
317,317,2.16_15_16_set5_rep2_fruit1.jpg,16,2.16,bh,300,479,211,44.5,197.5,40.5,349.5,48.5,42.5,240.5,181.5,-0.050558754,-0.03433795,1.1152077732670709,1.5078460961742517,0.9625498322884348,0.920225589,0.0108567499097219,0.540622718,0.734415255,569,87.9,4,35.36340090045071,40.56983044563872,NY_63,18.966666666666665,2.93
318,318,2.16_15_16_set5_rep2_fruit2.jpg,16,2.16,bh,300,484,161,63.5,158.5,37.5,281.5,40.5,34.5,259.5,145.5,0.004022899,-0.018251111,0.9562082338039288,1.514901177615117,0.9352656026076432,0.9231676639149528,0.005279165,0.5677266043193883,0.6197828241668132,569,87.9,4,27.697488856411244,30.67281202041441,NY_63,18.966666666666665,2.93
319,319,2.16_15_16_set5_rep2_fruit3.jpg,16,2.16,bh,300,485,174,55.5,183.5,39.5,315.5,40.5,36.5,246.5,162.5,-0.041096288,-0.050051565,1.0356144928213236,1.5218786732855638,0.8984549760467928,0.9197437128624972,0.007190202,0.5068690833349769,0.6711891079023237,569,87.9,4,30.19489983297005,37.726395569081305,NY_63,18.966666666666665,2.93
320,320,2.16_15_16_set5_rep2_fruit4.jpg,16,2.16,bh,300,484,181,51.5,158.5,36.5,311.5,58.5,32.5,258.5,167.5,-0.048309826,-0.035064811,0.9997365571528036,1.4939491466928592,0.8756416539159062,0.927817771,0.007814777,0.5408827723231925,0.6624396628096466,569,87.9,4,35.458956825461286,31.52979706782731,NY_63,18.966666666666665,2.93
321,321,2.16_15_16_set5_rep2_fruit6.jpg,16,2.16,bh,300,482,175,61.5,208.5,50.5,349.5,33.5,38.5,258.5,173.5,-0.037082896,-0.045931779,1.116145537645225,1.517471759383525,0.9920718949485376,0.9260702820457916,0.006712543,0.5720043221864515,0.7315322705365649,569,87.9,4,30.162025579171054,41.03808926217629,NY_63,18.966666666666665,2.93
322,322,2.16_15_16_set5_rep2_fruit7..jpg,16,2.16,bh,300,484,118,68.5,135.5,103.5,228.5,37.5,27.5,204.5,121.5,0.1118782869863246,-0.071141682,0.7661142105060115,1.5046598576227903,0.5444950531086015,0.831336592,0.0207020490155286,0.4357113358933492,0.5387897091755536,569,87.9,4,40.774912071008174,35.251432612757306,NY_63,18.966666666666665,2.93
323,323,2.16_15_16_set5_rep2_fruit7.jpg,16,2.16,bh,300,480,201,100.5,136.5,36.5,265.5,130.5,37.5,258.5,148.5,-0.031779267,-0.041727215,0.9163918115916804,1.4711570986799305,0.7393278911038017,0.9083230515682784,0.0192407575542757,0.5259256161512517,0.6166141162708632,569,87.9,4,32.13368243114151,36.588180371465214,NY_63,18.966666666666665,2.93
324,324,2.16_15_16_set5_rep2_fruit8.jpg,16,2.16,bh,300,483,190,51.5,193.5,48.5,347.5,43.5,36.5,242.5,175.5,-0.075382969,-0.053810872,1.1133977617071922,1.526390646227458,0.992248066504864,0.9271171750188284,0.0137335592874739,0.5776643700318326,0.7163876530135797,569,87.9,4,36.176428629442235,40.3177106435771,NY_63,18.966666666666665,2.93
325,325,2.16_15_16_set5_rep2_fruit9.jpg,16,2.16,bh,300,446,211,45.5,197.5,36.5,349.5,56.5,41.5,232.5,189.5,-0.143207581,-0.032377069,1.142729809123028,1.395927338285484,0.9156940395987264,0.9157784459859732,0.00972269,0.5184299372808618,0.8086394021008344,569,87.9,4,36.77601147720968,42.510447078000844,NY_63,18.966666666666665,2.93
326,326,2.16_15_16_set5_rep2_fruit10.jpg,16,2.16,bh,300,484,182,50.5,185.5,43.5,343.5,44.5,43.5,240.5,180.5,-0.028640473,-0.052566859,1.103425564440671,1.521153794641126,0.9917269379309062,0.9273926299404012,0.0352829217183417,0.558096523,0.7041658327249898,569,87.9,4,38.09729967301195,36.46019883465656,NY_63,18.966666666666665,2.93
327,327,2.16_15_16_set5_rep3_fruit1.jpg,16,2.16,bi,300,469,190,40.5,199.5,37.5,337.5,37.5,35.5,231.5,177.5,-0.046457841,-0.037116003,1.0868051541295087,1.5514893089330513,0.9489209461605768,0.9137619639156416,0.0160039612615183,0.4962807530145714,0.7022733571195307,495,161.1,3,32.94328520335482,42.77314766164982,NY_63,16.5,5.37
328,328,2.16_15_16_set5_rep3_fruit2.jpg,16,2.16,bi,300,464,199,44.5,187.5,43.5,354.5,47.5,38.5,236.5,186.5,-0.110961375,-0.010316004,1.1464651835320476,1.4967706814745436,0.9739148565253188,0.9289687409359206,0.0226663020079797,0.5610677716793256,0.7618437372360264,495,161.1,3,40.74006029749488,38.361799889820944,NY_63,16.5,5.37
329,329,2.16_15_16_set5_rep3_fruit3.jpg,16,2.16,bi,300,463,194,68.5,161.5,33.5,287.5,79.5,41.5,252.5,143.5,0.001165128,-0.030159558,0.9265106287000862,1.4790672383993548,0.8075173294914073,0.8729165982965897,0.0317544350098135,0.5158132172932776,0.6206193501777683,495,161.1,3,27.73904572291088,36.11064877766731,NY_63,16.5,5.37
330,330,2.16_15_16_set5_rep3_fruit4.jpg,16,2.16,bi,300,483,194,45.5,195.5,45.5,342.5,44.5,40.5,202.5,172.5,0.015817235,-0.067998099,1.084670990926503,1.5240752601278096,0.9031560508361522,0.9058663642889996,0.0180040802515663,0.5171664855253756,0.7024636740988509,495,161.1,3,38.94225046461299,48.21119898022969,NY_63,16.5,5.37
331,331,2.16_15_16_set5_rep3_fruit5.jpg,16,2.16,bi,300,477,185,30.5,202.5,52.5,343.5,56.5,34.5,204.5,181.5,0.004376655,-0.043001928,1.1137965793557316,1.529016391464895,0.925804239750054,0.9072504516755024,0.007369371,0.560118526,0.7280520750989468,495,161.1,3,39.942366201739155,51.687501393167125,NY_63,16.5,5.37
332,332,2.16_15_16_set5_rep3_fruit6.jpg,16,2.16,bi,300,477,191,35.5,187.5,44.5,314.5,57.5,40.5,212.5,163.5,0.04796307,-0.031359547,1.0095717913378257,1.5151845044228018,0.8561039285672685,0.9238765807365106,0.009057979,0.5170789372384805,0.6632691921979422,495,161.1,3,34.227679705727624,46.15552717938466,NY_63,16.5,5.37
333,333,2.16_15_16_set5_rep3_fruit7.jpg,16,2.16,bi,300,480,184,41.5,186.5,42.5,327.5,41.5,45.5,243.5,175.5,-0.024536049,-0.038842603,1.058692788549051,1.519231921955026,0.919987793,0.9228666847877232,0.004297879,0.5492153561630071,0.6876010129358221,495,161.1,3,33.98027205771442,35.88087708970385,NY_63,16.5,5.37
334,334,2.16_15_16_set5_rep3_fruit8.jpg,16,2.16,bi,300,485,207,55.5,178.5,41.5,338.5,57.5,41.5,232.5,167.5,0.006250745,-0.023376392,1.0909069422359556,1.497301837017182,0.9275259959308286,0.9301589911136552,0.0147142922706547,0.5584274488426462,0.7208724768129855,495,161.1,3,38.28152115360549,39.31006834869187,NY_63,16.5,5.37
335,335,2.16_15_16_set5_rep3_fruit9.jpg,16,2.16,bi,300,451,214,42.5,196.5,47.5,362.5,58.5,35.5,232.5,177.5,-0.068026074,-0.031491313,1.1422766752192548,1.438628927302017,0.889427204,0.9026800465297752,0.0113427977983905,0.5397509336068664,0.7881010726651616,495,161.1,3,39.28940686250036,44.92820081513561,NY_63,16.5,5.37
336,336,2.16_15_16_set5_rep3_fruit10.jpg,16,2.16,bi,300,472,195,49.5,187.5,52.5,338.5,58.5,42.5,238.5,176.5,-0.015477138999999999,-0.001907416,1.0867347755400485,1.5116951859959753,0.9739388898194292,0.9291590886289688,0.0161894458687212,0.5832283728502402,0.720139489,495,161.1,3,37.72389639051239,39.99655286309223,NY_63,16.5,5.37
337,337,2.16_17_30_set5_rep1_fruit1.jpg,30,2.16,bj,500,417,237,32.5,154.5,53.5,269.5,184.5,39.5,243.5,191.5,-0.132712981,0.1827617749911707,0.6983910025134015,0.8125084100705762,0.392278225521057,0.9613307072946496,0.0185127580770768,0.8018502599044767,0.8601750189337035,0,0,3,32.265445335392386,58.83987937058861,NY_63,0,0
338,338,2.16_17_30_set5_rep1_fruit2.jpg,30,2.16,bj,500,483,139,40.5,134.5,83.5,227.5,129.5,42.5,266.5,129.5,0.074639637,0.1297735185444626,0.4956634768871212,0.9075818124672762,0.3239403313172238,0.9174854656708756,0.0182198016948793,0.6795756722114048,0.5461230335056619,0,0,3,26.90250204691673,33.68443649115634,NY_63,0,0
339,339,2.16_17_30_set5_rep1_fruit3.jpg,30,2.16,bj,500,30,176,477.5,220.5,416.5,92.5,401.5,292.5,226.5,181.5,-0.068277863,0.2021935037808693,0.6753285197558508,0.9173589382585164,0.4680869506549392,0.9679066814686492,0.0116057016961447,0.738006611,0.7189144979936037,0,0,3,33.9312895173907,23.55446389501196,NY_63,0,0
340,340,2.16_17_30_set5_rep1_fruit5.jpg,30,2.16,bj,500,49,130,477.5,187.5,448.5,104.5,367.5,259.5,241.5,135.5,0.0300484967309295,0.1799822081608947,0.5218796821912236,0.8972305670054653,0.3349619743750383,0.9461072485717972,0.0252850591491296,0.7041752042282302,0.551737037,0,0,3,20.943172973734434,32.11570067657208,NY_63,0,0
341,341,2.16_17_30_set5_rep1_fruit6.jpg,30,2.16,bj,500,482,177,34.5,160.5,96.5,268.5,115.5,64.5,269.5,159.5,-0.003413427,0.1559469504655606,0.5775828904169871,0.913515801,0.3892905535644644,0.950518955,0.0100789866991054,0.719822882,0.6479293307221665,0,0,3,31.96948819470915,31.9135455027671,NY_63,0,0
342,342,2.16_17_30_set5_rep1_fruit7.jpg,30,2.16,bj,500,481,157,37.5,161.5,122.5,250.5,118.5,63.5,247.5,140.5,0.037713068,0.1103463998674796,0.5221360094063596,0.905841035,0.3341448815819801,0.963676952,0.0123717268945543,0.735459029,0.5661502829955231,0,0,3,35.63718408219403,36.54353761486845,NY_63,0,0
343,343,2.16_17_30_set5_rep1_fruit8.jpg,30,2.16,bj,500,40,153,431.5,219.5,406.5,92.5,368.5,333.5,226.5,188.5,-0.077725558,0.1644097280637808,0.6469318317894329,0.8920041529530134,0.4476129821355927,0.9669512578434916,0.0122503304720155,0.8496270290078879,0.7236418718249349,0,0,3,36.67157564663043,36.99980006469368,NY_63,0,0
344,344,2.16_17_30_set5_rep1_fruit9.jpg,30,2.16,bj,500,36,139,476.5,142.5,366.5,42.5,370.5,244.5,226.5,125.5,0.0203177392540001,0.1594086895597183,0.4737441682737383,0.9039554841784624,0.3136046876236076,0.9533823735840602,0.02136914,0.627797213,0.5540538102335645,0,0,3,34.552009232450054,35.67982452292624,NY_63,0,0
345,345,2.16_17_30_set5_rep1_fruit10.jpg,30,2.16,bj,500,483,152,37.5,210.5,97.5,315.5,92.5,49.5,242.5,171.5,-0.01730322,0.1033418642545104,0.6548283171586861,0.9119692409978014,0.4458903544188466,0.9809976591055776,0.0213671460498147,0.8145490635039807,0.7404060657739407,0,0,3,34.030291338602794,49.89406155355489,NY_63,0,0
346,346,6C_8_20_set5_rep1_fruit1.jpg,20,Magnolia6,bk,300,469,221,68.5,186.5,30.5,324.5,47.5,44.5,229.5,180.5,-0.094571781,-5.83e-4,1.1399630564415013,1.4592226056069746,1.033405063473683,0.9285633240059872,0.009216774,0.6465265656105325,0.7781130699372034,660,23,4,33.75592056091953,38.90328366131196,MI_30,22,0.7666666666666667
347,347,6C_8_20_set5_rep1_fruit2.jpg,20,Magnolia6,bk,300,427,202,71.5,192.5,31.5,333.5,50.5,53.5,239.5,190.5,-0.104917644,-0.007414452,1.139765190481303,1.4437400329813912,1.021157116628956,0.9147115207657428,0.0145811214359717,0.5848420047499086,0.7853694641123121,660,23,4,33.82646259449576,36.61920427882975,MI_30,22,0.7666666666666667
348,348,6C_8_20_set5_rep1_fruit3.jpg,20,Magnolia6,bk,300,451,197,71.5,192.5,33.5,340.5,40.5,46.5,240.5,180.5,-0.113737449,-0.010538718,1.135212285420893,1.415717535220319,1.050543915094508,0.9240267651721378,0.007150935,0.65045307,0.7899673955370079,660,23,4,33.64059458057355,37.883607894804534,MI_30,22,0.7666666666666667
349,349,6C_8_20_set5_rep1_fruit4.jpg,20,Magnolia6,bk,300,433,208,61.5,198.5,32.5,328.5,64.5,44.5,240.5,185.5,-0.120704302,0.033182039,1.1430830708744584,1.4084687423802265,1.018177619987917,0.9308690367330026,0.031605384,0.6603007859200534,0.8243429328068014,660,23,4,30.354669900717223,42.853339852366545,MI_30,22,0.7666666666666667
350,350,6C_8_20_set5_rep1_fruit5.jpg,20,Magnolia6,bk,300,438,197,60.5,200.5,26.5,326.5,47.5,46.5,225.5,185.5,-0.141174715,-0.007169859,1.140674545496645,1.4073045484201114,1.029154492458865,0.9242069539806878,0.003243358,0.608482987,0.8028533884605737,660,23,4,30.12477223288011,43.18066635981207,MI_30,22,0.7666666666666667
351,351,6C_8_20_set5_rep1_fruit6.jpg,20,Magnolia6,bk,300,449,201,62.5,196.5,37.5,338.5,37.5,49.5,248.5,177.5,-0.079369884,-0.011012245,1.1411475801804765,1.477508683762777,1.1022307006537488,0.9285803567393782,0.003325972,0.6684906800743894,0.7621163660610123,660,23,4,31.51226919797576,37.07503278115108,MI_30,22,0.7666666666666667
352,352,6C_8_20_set5_rep1_fruit7.jpg,20,Magnolia6,bk,300,431,222,68.5,183.5,38.5,335.5,64.5,47.5,238.5,185.5,-0.146038613,0.036149884,1.1545150828373578,1.3370086306554896,1.0135521014524933,0.9230199916006429,0.0354975294398789,0.6629752035553352,0.8585204375480887,660,23,4,37.54393454382853,37.74401844683749,MI_30,22,0.7666666666666667
353,353,6C_8_20_set5_rep1_fruit8.jpg,20,Magnolia6,bk,300,429,198,60.5,184.5,45.5,339.5,52.5,48.5,209.5,184.5,-0.143903855,0.0192362515294533,1.1444354904455305,1.3834807186325546,1.0064416739813815,0.9296794368068436,0.0189970220066426,0.6525069878737301,0.8294827963385267,660,23,4,43.38393334931426,40.90048659659811,MI_30,22,0.7666666666666667
354,354,6C_8_20_set5_rep1_fruit9.jpg,20,Magnolia6,bk,300,455,196,78.5,192.5,39.5,344.5,55.5,35.5,253.5,185.5,-0.097881479,-0.014749161,1.1420366042394812,1.498781529010227,1.0931504065928903,0.9154384148017836,0.005722101,0.6294255881196797,0.7571481097819918,660,23,4,34.32139386317025,39.437296740660315,MI_30,22,0.7666666666666667
355,355,6C_8_20_set5_rep2_fruit1.jpg,20,Magnolia6,bl,300,409,204,44.5,185.5,25.5,318.5,51.5,47.5,218.5,184.5,-0.126074284,0.0181877271770058,1.1350876791069058,1.3083237676441355,0.9316974358875072,0.9235640411541124,0.009913114,0.6317540710370577,0.856217431,519,68.7,6,34.44298512514946,39.69334176555323,MI_30,17.3,2.29
356,356,6C_8_20_set5_rep2_fruit2.jpg,20,Magnolia6,bl,300,459,225,84.5,190.5,30.5,308.5,94.5,44.5,249.5,184.5,-0.127650266,0.0272683907419826,1.1354348472708442,1.4742162899494182,1.0321263815914534,0.9169635214922706,0.0279191763387003,0.6200709253086385,0.7796957258845361,519,68.7,6,27.436409727961372,44.171727453563136,MI_30,17.3,2.29
357,357,6C_8_20_set5_rep2_fruit3.jpg,20,Magnolia6,bl,300,355,195,46.5,195.5,26.5,332.5,35.5,48.5,187.5,182.5,-0.180300637,0.0159235843186275,1.142032520341641,1.1912405544750233,0.8461591672909492,0.926099535,0.0194512163242219,0.614986612,0.950730455,519,68.7,6,37.70660849383309,46.66641901082079,MI_30,17.3,2.29
358,358,6C_8_20_set5_rep2_fruit4.jpg,20,Magnolia6,bl,300,449,198,66.5,185.5,35.5,317.5,63.5,46.5,232.5,188.5,-0.129802406,-0.032398525,1.1356810311561354,1.4540324171279382,0.9751938135341972,0.8945111532801466,0.01292656891796,0.5610299445769168,0.7777553833206811,519,68.7,6,34.25302805208263,39.00285610326419,MI_30,17.3,2.29
359,359,6C_8_20_set5_rep2_fruit5.jpg,20,Magnolia6,bl,300,376,200,57.5,194.5,29.5,335.5,48.5,44.5,202.5,182.5,-0.191762765,0.001995355,1.1397173137706946,1.233385810086077,0.8431446160410552,0.91667493446945,0.0114095794863886,0.5910468191883231,0.9170799413331844,519,68.7,6,36.75838294595346,46.59458025544666,MI_30,17.3,2.29
360,360,6C_8_20_set5_rep2_fruit6.jpg,20,Magnolia6,bl,300,457,203,71.5,189.5,34.5,326.5,55.5,45.5,233.5,174.5,-0.111259679,-0.022284108,1.1362267916559112,1.520485102764092,1.0476828830753817,0.9093162321465498,0.008166843,0.5929812206903309,0.7425019937430108,519,68.7,6,32.083200912026506,41.221642339461376,MI_30,17.3,2.29
361,361,6C_8_20_set5_rep2_fruit7.jpg,20,Magnolia6,bl,300,378,203,50.5,185.5,35.5,331.5,50.5,49.5,202.5,181.5,-0.130816119,-0.01382638,1.1421067425448157,1.246868691335305,0.8504858517015279,0.905265826,0.003140321,0.6124733555605096,0.8937516834426962,519,68.7,6,40.42286041849869,42.479172092289836,MI_30,17.3,2.29
362,362,6C_8_20_set5_rep2_fruit8.jpg,20,Magnolia6,bl,300,386,193,53.5,195.5,36.5,335.5,44.5,42.5,193.5,180.5,-0.133915565,-0.023737718,1.1393727798099975,1.2785901610623125,0.8820245215389946,0.914093763267126,0.008015823,0.5857385443728687,0.8737854744627768,519,68.7,6,38.51722082637649,48.92057244308124,MI_30,17.3,2.29
363,363,6C_8_20_set5_rep2_fruit9.jpg,20,Magnolia6,bl,300,396,230,60.5,186.5,36.5,330.5,91.5,52.5,203.5,190.5,-0.184560541,0.023621189,1.154451649810477,1.2640997344830205,0.9038201763578186,0.94416601921378,0.016297177957714,0.647657521,0.9017909972197464,519,68.7,6,41.57615093057273,49.33515475321054,MI_30,17.3,2.29
364,364,6C_8_20_set5_rep2_fruit10.jpg,20,Magnolia6,bl,300,410,227,81.5,190.5,26.5,321.5,90.5,49.5,229.5,205.5,-0.141281994,-0.012341719,1.158216381268764,1.3253794562112702,0.8997228411356559,0.8932836926529732,0.0184848991647474,0.5968889088963009,0.8680116236922751,519,68.7,6,35.53212426097374,42.510900029652895,MI_30,17.3,2.29
365,365,6C_8_20_set5_rep3_fruit1.jpg,20,Magnolia6,bm,300,437,202,65.5,192.5,30.5,330.5,57.5,58.5,233.5,185.5,-0.110192909,-0.002819451,1.1424499277243032,1.429538435451592,1.0310153313010382,0.9199542846654866,0.00547775,0.6492595401812723,0.7891741776958817,615,139.1,5,33.15173376158557,38.199817870235286,MI_30,20.5,4.636666666666667
366,366,6C_8_20_set5_rep3_fruit2.jpg,20,Magnolia6,bm,300,461,246,87.5,187.5,30.5,330.5,111.5,44.5,251.5,196.5,-0.067301241,-0.022437631,1.156976777859133,1.4558752634788132,1.0116176907876628,0.9234896652226846,0.0120459396198496,0.6081747033870343,0.7638941798363353,615,139.1,5,34.37102277921541,44.2121670304722,MI_30,20.5,4.636666666666667
367,367,6C_8_20_set5_rep3_fruit3.jpg,20,Magnolia6,bm,300,462,212,77.5,193.5,43.5,348.5,59.5,51.5,243.5,197.5,-0.105223251,-0.013331013,1.1326527861495923,1.4939203249722568,1.0767798968693896,0.9262768362510198,0.004335621,0.6264574715922463,0.7483596920039657,615,139.1,5,38.433158614356444,37.05088180473441,MI_30,20.5,4.636666666666667
368,368,6C_8_20_set5_rep3_fruit4.jpg,20,Magnolia6,bm,300,410,207,59.5,189.5,34.5,345.5,60.5,50.5,216.5,190.5,-0.107034767,-0.013013697,1.1423142014917589,1.358166112485611,0.9607046053827552,0.9321970980124438,0.003780346,0.6380609015920098,0.8264587143976527,615,139.1,5,40.784257701228135,41.54100560535225,MI_30,20.5,4.636666666666667
369,369,6C_8_20_set5_rep3_fruit5.jpg,20,Magnolia6,bm,300,416,221,53.5,187.5,31.5,338.5,67.5,54.5,220.5,186.5,-0.136430249,0.031602751,1.1420911423740612,1.3669507007471535,1.0190623542816084,0.9431856744450658,0.0116300298508572,0.6361599215603013,0.8247312573509791,615,139.1,5,38.4642979764289,41.12890587678948,MI_30,20.5,4.636666666666667
370,370,6C_8_20_set5_rep3_fruit6.jpg,20,Magnolia6,bm,300,425,198,51.5,190.5,37.5,332.5,45.5,54.5,230.5,181.5,-0.102986384,-0.012044759,1.1294965585992838,1.404889860298827,0.9911171342490944,0.9261565829493978,0.003043362,0.6377294260370213,0.7967840148061557,615,139.1,5,35.16066747401742,37.34744164705919,MI_30,20.5,4.636666666666667
371,371,6C_8_20_set5_rep3_fruit7.jpg,20,Magnolia6,bm,300,459,194,43.5,193.5,35.5,328.5,47.5,55.5,231.5,181.5,-0.074257595,-0.014689267,1.1395095916043405,1.4600883800933395,1.071595513623528,0.9487053303668505,0.0239669318213102,0.6782385192802125,0.7624769811157108,615,139.1,5,33.21767486553768,38.054887635282775,MI_30,20.5,4.636666666666667
372,372,6C_8_20_set5_rep3_fruit8.jpg,20,Magnolia6,bm,300,441,198,62.5,194.5,48.5,343.5,45.5,57.5,222.5,176.5,-0.093886816,0.0140241416317756,1.1356772377651367,1.4297375262135985,1.0332079530975378,0.9298088793817008,0.0109681280005305,0.6550090681526554,0.7939449257717579,615,139.1,5,37.40521873974328,40.332373718579156,MI_30,20.5,4.636666666666667
373,373,6C_8_20_set5_rep3_fruit9.jpg,20,Magnolia6,bm,300,454,191,61.5,195.5,37.5,345.5,36.5,49.5,253.5,187.5,-0.114981796,-0.003940866,1.1387949173353973,1.4636229382026371,1.0832889584343448,0.9365331002206853,0.003915143,0.6418900636575664,0.7689239671047265,615,139.1,5,33.79883494638803,34.84004840658943,MI_30,20.5,4.636666666666667
374,374,6C_15_16_set5_rep1_fruit1.jpg,16,Magnolia6,bn,300,404,196,90.5,197.5,34.5,334.5,32.5,56.5,225.5,180.5,-0.212311077,-0.030361261,1.1413419631596042,1.278406169313548,0.8899340306210028,0.8873260436367364,0.008994721,0.5879832144839151,0.883322685,568,84.1,7,31.701386722526642,39.89746537120702,MI_30,18.933333333333334,2.8033333333333332
375,375,6C_15_16_set5_rep1_fruit2.jpg,16,Magnolia6,bn,300,350,215,86.5,193.5,35.5,348.5,62.5,46.5,199.5,187.5,-0.197919355,-0.037359887,1.1490433036030143,1.1451523018962526,0.7531849912448401,0.8754235831907395,0.009675328,0.5606395837339301,0.9859323332342904,568,84.1,7,41.43173133328363,48.86374238977207,MI_30,18.933333333333334,2.8033333333333332
376,376,6C_15_16_set5_rep1_fruit3.jpg,16,Magnolia6,bn,300,363,201,89.5,189.5,26.5,338.5,47.5,43.5,200.5,179.5,-0.222470312,-0.013742683,1.142349966451364,1.170959500090544,0.7683041769315224,0.8685599499513075,0.040189379,0.5502386460512652,0.9716825921754078,568,84.1,7,37.272967675580276,46.7814241607065,MI_30,18.933333333333334,2.8033333333333332
377,377,6C_15_16_set5_rep1_fruit4.jpg,16,Magnolia6,bn,300,377,228,105.5,199.5,26.5,336.5,71.5,62.5,216.5,194.5,-0.228103579,-0.038440952,1.1551057582599749,1.1889635147448034,0.7787934575483533,0.8637600734124301,0.0161351018784207,0.5296601415977914,0.9525083956627852,568,84.1,7,34.19413003560842,44.89214749815937,MI_30,18.933333333333334,2.8033333333333332
378,378,6C_15_16_set5_rep1_fruit5.jpg,16,Magnolia6,bn,300,379,194,83.5,187.5,26.5,331.5,43.5,41.5,206.5,179.5,-0.211575112,-0.030019269,1.1317114716801238,1.2386085568703642,0.8356862664147648,0.8868214051436538,0.0147807436920266,0.5627767754648879,0.8940041031085306,568,84.1,7,36.457920657157594,43.973425156115766,MI_30,18.933333333333334,2.8033333333333332
379,379,6C_15_16_set5_rep1_fruit6.jpg,16,Magnolia6,bn,300,350,198,89.5,196.5,26.5,334.5,32.5,50.5,204.5,183.5,-0.207507712,-0.048800432,1.1349025428933337,1.1406974305077997,0.7422580463090114,0.8631622285017932,0.035016685,0.5542720161336868,0.9519647491848678,568,84.1,7,33.858893730330934,44.16273158986065,MI_30,18.933333333333334,2.8033333333333332
380,380,6C_15_16_set5_rep1_fruit7.jpg,16,Magnolia6,bn,300,420,207,99.5,207.5,34.5,343.5,49.5,47.5,224.5,181.5,-0.198160368,-0.042451276,1.1385042044302378,1.3765084796870106,0.9316294662355348,0.8691339642861444,0.006387451,0.565116079,0.8179263381537156,568,84.1,7,28.70197401909791,49.19178016828244,MI_30,18.933333333333334,2.8033333333333332
381,381,6C_15_16_set5_rep1_fruit8.jpg,16,Magnolia6,bn,300,386,220,90.5,189.5,31.5,341.5,77.5,36.5,226.5,194.5,-0.203898268,-0.041950504,1.1472078484966233,1.2180583167425412,0.7618680356802301,0.8647157667799765,0.0162138942539135,0.5458209380218297,0.9152349776767122,568,84.1,7,39.11618742245914,44.57368570486698,MI_30,18.933333333333334,2.8033333333333332
382,382,6C_15_16_set5_rep1_fruit9.jpg,16,Magnolia6,bn,300,360,203,72.5,196.5,34.5,347.5,46.5,53.5,211.5,185.5,-0.21803113,-0.020563174,1.1376179255900427,1.155553019138552,0.772338176,0.8924063103980164,0.006593568,0.5702389649705549,0.9726238063845838,568,84.1,7,37.94167263877124,43.18457672692428,MI_30,18.933333333333334,2.8033333333333332
383,383,6C_15_16_set5_rep1_fruit10.jpg,16,Magnolia6,bn,300,391,218,101.5,189.5,28.5,334.5,62.5,47.5,238.5,192.5,-0.222471364,-0.042136303,1.1482110600241509,1.2488689178398178,0.8163090346392252,0.855771275,0.0101001962135465,0.5489746152412791,0.9045545635292004,568,84.1,7,35.32063483692575,38.22941718200554,MI_30,18.933333333333334,2.8033333333333332
384,384,6C_15_16_set5_rep2_fruit1.jpg,16,Magnolia6,bo,300,389,218,88.5,184.5,25.5,332.5,57.5,38.5,221.5,189.5,-0.253387784,-0.022412615,1.146488713,1.1944303421157685,0.7560963024975038,0.8733327412375023,0.0119054354957449,0.5403815602929949,0.9395100927436576,531,71.6,5,38.26714789491437,40.48379056986076,MI_30,17.7,2.3866666666666663
385,385,6C_15_16_set5_rep2_fruit2.jpg,16,Magnolia6,bo,300,396,278,111.5,200.5,27.5,334.5,113.5,49.5,226.5,218.5,-0.247585378,-0.020605495,1.1848405119775465,1.1685900342937523,0.7335460229467259,0.8698191367897384,0.0130735485171946,0.5168811473676473,0.990358355,531,71.6,5,39.13438920267758,47.33590941436115,MI_30,17.7,2.3866666666666663
